1982	10	20	88	-10
1982	11	01	8405	0.0225699
1982	11	02	3958	2.91822
1982	11	03	4534	4.26817
1982	11	04	20984	2.88669
1982	11	05	4742	4.43743
1982	11	06	1032	6.30504
1982	11	07	1074	7.48287
1982	11	08	2326	7.09802
1982	11	09	997	-2
1982	11	10	1059	-4.91029
1982	11	11	3701	-2
1982	11	12	2037	-4.14875
1982	11	13	791	-5.38837
1982	11	14	507	-6.59665
1982	11	15	343	-7.2
1982	11	16	905	-5.65392
1982	11	17	2704	-5.30222
1982	11	18	772	-9.34197
1982	11	19	4056	-9.94021
1982	11	20	111	-9.99099
1982	12	01	8194	-0.0573346
1982	12	02	3860	2.89106
1982	12	03	4938	4.27031
1982	12	04	18997	2.88728
1982	12	05	4648	4.85114
1982	12	06	1017	6.33058
1982	12	07	1444	7.46108
1982	12	08	2299	6.86168
1982	12	09	1026	-2
1982	12	10	1140	-4.87719
